AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID
97056,55506,Warhi Parmar,42,1
97057,55507,Vidhi Palla,37,1
97058,55508,Prisha Gade,56,2
97059,55509,Manan Salvi,49,1
97060,55509,Ucchal Misra,51,1
97061,55510,Kalpit Behl,25,1
97062,55510,Jyoti Parekh,23,1
97063,55510,Tripti Dar,31,1
97064,55511,Raghav Singhal,52,2
97065,55512,Pallavi Hans,47,1
97066,55513,Odika Mane,37,1
97067,55514,Radha Sood,37,2
97068,55515,Saumya Ravi,36,2
97069,55515,Arjun Salvi,27,2
97070,55516,Deepa Wali,48,1
97071,55516,Karan Joshi,50,1
97072,55517,Vrishti Mittal,42,1
97073,55518,Anusha Sandhu,46,1
97074,55518,Ubika Nazareth,28,1
97075,55519,Falan Warrior,23,1
97076,55520,Dalbir Bakshi,50,1
97077,55520,Lucky Ramesh,54,1
97078,55521,Yadavi Choudhury,45,2
97079,55521,Rushil Sem,48,1
97080,55521,Amruta Peri,35,1
97081,55522,Qadim Lala,42,1
97082,55522,Tanmayi Sathe,36,2
97083,55523,Maanav Borah,46,1
97084,55523,Elijah Yogi,21,1
97085,55524,Jonathan Dey,20,1
97086,55524,Nimrat Chokshi,52,2
97087,55525,Chanchal Bumb,41,1
97088,55525,Kamala Bose,48,2
97089,55526,Urvashi Goel,42,1
97090,55527,Keya Jayaraman,20,2
97091,55528,Siya Shenoy,21,1
97092,55529,Harini Prashad,20,2
97093,55529,Chakradhar Bhatnagar,50,1
97094,55529,Janani Dey,41,1
97095,55530,Anmol Nigam,59,1
97096,55530,Frederick Chakrabarti,56,2
97097,55530,Suhani Dhaliwal,51,2
97098,55531,Qadim Khurana,21,1
97099,55531,Harrison Menon,46,2
97100,55532,Priya Arora,53,1
97101,55533,Chakradev Chawla,44,1
97102,55533,Dakshesh Krishnamurthy,29,1
97103,55533,Saanvi Bajwa,56,1
97104,55534,Jacob Manne,30,1
97105,55535,Advaith Kaul,27,1
97106,55535,Samesh Goda,60,1
97107,55536,Chaitanya Ghosh,36,1
97108,55536,Jagvi Nadkarni,19,1
97109,55536,Harrison Nadkarni,25,2
97110,55537,Devansh Palla,45,1
97111,55537,Leela Pillai,45,2
97112,55537,Suhani Naik,39,1
97113,55538,Lohit Rattan,34,1
97114,55539,Faraj Natarajan,19,1
97115,55539,Amol Sankar,53,1
97116,55540,Krishna Wagle,45,2
97117,55541,Oviya Ratta,48,1
97118,55542,Farhan Arya,53,1
97119,55542,Vasatika Babu,35,1
97120,55543,Chakradhar Chacko,32,1
97121,55544,Jagdish Parmar,21,2
97122,55545,Sachi Dixit,24,1
97123,55546,Abha Andra,33,1
97124,55547,Wridesh Khosla,35,1
97125,55547,Ubika Kanda,23,2
97126,55548,Jason Sama,18,1
97127,55548,Wahab Ramaswamy,38,1
97128,55549,Vedhika Viswanathan,29,2
97129,55549,Nachiket Mohan,37,1
97130,55550,Sudiksha Mukhopadhyay,59,1
97131,55550,Ethan Biswas,35,1
97132,55551,Tarak Wable,54,2
97133,55551,Kala Mital,28,1
97134,55552,Tanay Ganesh,44,2
97135,55553,Vidhi Prabhakar,23,1
97136,55553,Balhaar Golla,60,1
97137,55554,Gabriel Taneja,50,1
97138,55555,Warjas Kumar,35,2
97139,55555,Chaman Anne,51,1
97140,55555,Upma More,51,2
97141,55556,Darika Bhatia,28,2
97142,55557,Vedika Nayar,48,1
97143,55557,Lekha Mani,23,1
97144,55558,Upkaar Bains,39,1
97145,55558,Onveer Gill,21,2
97146,55559,Charles Bir,20,1
97147,55560,Tejas Sachar,19,2
97148,55561,Hemangini Khurana,25,2
97149,55562,Leela Chanda,59,1
97150,55563,Zaid Goda,59,1
97151,55563,Yutika Bath,39,1
97152,55564,Netra Butala,59,1
97153,55564,Chandani Sheth,53,1
97154,55564,Adya Bhatnagar,56,2
97155,55565,Henry Samra,22,1
97156,55566,Jonathan Sarma,60,1
97157,55566,Ishwar Panchal,20,1
97158,55567,Faris Walla,43,1
97159,55568,Shravya Bajaj,49,2
97160,55568,Pallavi Banerjee,36,1
97161,55569,Vasana Dada,36,1
97162,55570,Jagat Brahmbhatt,25,1
97163,55571,Qasim Krishnan,59,2
97164,55572,Om Bhargava,38,1
97165,55572,Falan Pingle,19,2
97166,55573,Tara Kapur,59,2
97167,55574,Umang Kadakia,37,2
97168,55574,Veda Rege,43,2
97169,55575,Jagat Bhakta,39,1
97170,55576,Vansha Boase,35,1
97171,55576,Gaurang Hari,31,1
97172,55577,Leena Gupta,60,2
97173,55578,Chakradhar Chandra,19,2
97174,55578,Hemang Dugar,27,1
97175,55579,Qushi Purohit,33,2
97176,55579,Yashawini Chander,60,1
97177,55579,Kavya Venkataraman,51,1
97178,55580,Hemal Raman,48,2
97179,55580,Charvi Mannan,41,1
97180,55581,Yoshita Yadav,27,1
97181,55581,Mohammed Johal,59,1
97182,55582,Janya Dhar,43,2
97183,55583,Falak Handa,24,1
97184,55583,Harish Kata,33,1
97185,55584,Varsha Kannan,46,2
97186,55585,Nisha Contractor,35,2
97187,55586,Sneha Pillay,21,1
97188,55587,Darika Kamdar,24,2
97189,55588,Patrick More,49,2
97190,55589,Lohit Chauhan,55,1
97191,55590,Yauvani Jaggi,34,1
97192,55590,Gautam Parekh,53,1
97193,55590,Hardik Parsa,45,1
97194,55591,Jackson Amble,42,2
97195,55592,Sai Prashad,37,1
97196,55592,Nicholas Kapadia,39,1
97197,55592,Gautam Barad,38,2
97198,55592,Hemal Varty,53,1
97199,55593,Bhanumati Shankar,54,2
97200,55593,Radhika Bhasin,33,1
97201,55594,Sathvik Mane,18,1
97202,55595,Bina Kar,60,1
97203,55595,Ekapad Mitter,27,1
97204,55596,Bhavani Vala,19,1
97205,55596,Upasna Nath,27,1
97206,55597,Yagnesh Ravi,39,1
97207,55598,Janaki Shetty,31,1
97208,55598,Viraj Kade,54,1
97209,55599,Darika Divan,51,1
97210,55600,Chavvi Nayar,23,1
97211,55600,Frado Som,41,1
97212,55600,Yachana Chana,52,2
97213,55601,Gaurangi Jani,20,1
97214,55602,Anya Badal,50,1
97215,55602,Ekanta Badal,30,2
97216,55602,Harish Luthra,22,2
97217,55603,Jai Raval,60,1
97218,55604,Charan Bhalla,42,1
97219,55604,Waida Balay,53,1
97220,55604,Falan Talwar,43,1
97221,55605,Bina Subramaniam,19,1
97222,55605,Zansi Chakraborty,25,1
97223,55606,Madhavi Jain,26,2
97224,55607,Tejas Palan,20,1
97225,55607,Zaid Jhaveri,27,2
97226,55608,Imaran Khosla,27,1
97227,55609,Arin Sandhu,55,1
97228,55609,Janya Chanda,41,1
97229,55610,Shravya Comar,19,2
97230,55610,Anay Dayal,19,1
97231,55611,Aayush Shan,55,2
97232,55611,Yauvani Sule,22,1
97233,55612,Tanay Parikh,50,1
97234,55613,Yutika Roy,26,1
97235,55613,Suhani Bhagat,27,1
97236,55614,Max Venkatesh,23,1
97237,55614,Bahadurjit Bir,25,1
97238,55615,Amara Viswanathan,23,1
97239,55616,Anusha Kalla,22,1
97240,55616,Anthony Mallick,28,2
97241,55617,Arin Mahal,28,1
97242,55617,Aditya Vyas,49,1
97243,55618,Utkarsh Barman,55,1
97244,55619,Yashodhara Issac,22,1
97245,55620,Jagvi Sharaf,45,1
97246,55620,Fariq Walla,55,1
97247,55621,Aadhya Om,60,1
97248,55622,Lakshmi Ahluwalia,58,2
97249,55623,Ayaan Basak,30,1
97250,55623,Agastya Nair,48,1
97251,55624,Baghyawati Purohit,21,1
97252,55624,Xiti Sathe,60,2
97253,55624,Rushil Pau,18,1
97254,55625,Netra Khalsa,41,1
97255,55626,Faras Mukhopadhyay,52,1
97256,55627,Anthony Mohanty,23,1
97257,55628,Luke Sundaram,52,1
97258,55628,Kashvi Tandon,58,1
97259,55628,Manya Maharaj,32,2
97260,55628,Darpan Dhar,58,1
97261,55629,Nicholas Kanda,49,1
97262,55630,Nidra Basak,48,1
97263,55630,Ranbir Chhabra,47,1
97264,55631,Udyati Bose,37,1
97265,55631,Chakradhar Arora,36,2
97266,55632,Dominic Bahri,25,2
97267,55633,Mason Rai,58,1
97268,55634,Keya Banerjee,22,1
97269,55635,Janya Swamy,24,1
97270,55636,Sai Deshpande,20,1
97271,55636,Utkarsh Sura,19,2
97272,55637,Dakshesh Narayan,47,1
97273,55638,Jalsa Parekh,59,2
97274,55638,Zashil Aurora,30,1
97275,55639,Vedant Chaudhari,23,2
97276,55640,Jeet Kothari,37,1
97277,55640,Arjun Kota,40,1
97278,55640,Quincy Padmanabhan,36,1
97279,55641,David Bail,52,1
97280,55641,Divya Murthy,37,1
97281,55641,Leena Nori,31,1
97282,55642,Raksha Nath,57,1
97283,55643,Vedhika Dhingra,22,1
97284,55643,Kevin Dora,37,1
97285,55643,Faqid Butala,50,1
97286,55643,Geetika Tiwari,43,1
97287,55644,Pavani Nigam,55,1
97288,55645,Urvi Kamdar,34,1
97289,55645,Dhruv Sura,50,1
97290,55645,Shivani Sankaran,19,1
97291,55645,Anvi Kar,47,1
97292,55646,Ayush Comar,58,1
97293,55647,Rajeshri Swaminathan,31,1
97294,55648,Wazir Sur,26,2
97295,55648,Charles Kulkarni,31,1
97296,55648,Irya Gara,46,1
97297,55649,Baghyawati Dada,41,1
97298,55650,Avi Gara,44,2
97299,55651,Leela Kamdar,26,2
97300,55651,Chanchal Dhar,59,2
97301,55652,Forum Ramaswamy,40,2
97302,55653,Pranav Barad,51,1
97303,55654,Isaac Patil,36,1
97304,55654,Fariq Baral,60,1
97305,55654,Hredhaan Misra,30,1
97306,55655,Raghav Grover,37,1
97307,55655,Indali Majumdar,40,1
97308,55656,Amruta Garde,60,2
97309,55656,Brinda Murthy,55,1
97310,55656,Ekantika Madan,60,1
97311,55657,Theodore Sethi,19,2
97312,55657,Gayathri Ratti,37,2
97313,55657,Dalbir Dhaliwal,44,1
97314,55658,Yagnesh Kurian,53,1
97315,55659,Balveer Karnik,43,1
97316,55660,Ucchal Sharma,49,1
97317,55661,Yuvraj Sehgal,22,1
97318,55661,Agastya Parikh,57,1
97319,55662,Varenya Sant,56,2
97320,55662,Pahal Saxena,39,1
97321,55662,Falguni Sant,31,1
97322,55663,Kritika Ganesh,55,1
97323,55663,Yuvraj Karnik,38,1
97324,55664,Yochana Sinha,32,2
97325,55664,Harita Sharaf,50,1
97326,55665,Caleb Narasimhan,26,1
97327,55665,Turvi Gulati,57,1
97328,55666,Ranveer Chaudhry,48,1
97329,55667,Vrinda Bala,25,1
97330,55668,Pallavi Raj,25,1
97331,55669,Raghav Agate,18,2
97332,55670,Bhavani Murthy,38,1
97333,55671,Kashish Bajaj,49,1
97334,55671,Utkarsh Rajagopalan,33,1
97335,55671,Watika Swaminathan,52,2
97336,55672,Damini Bassi,46,1
97337,55672,Oeshi Banerjee,41,1
97338,55672,Noah Contractor,32,1
97339,55672,Qasim Wagle,27,2
97340,55673,Nathaniel Mallick,36,2
97341,55674,Anirudh Sastry,36,2
97342,55674,Jonathan Nigam,32,1
97343,55674,Tripti Bhagat,51,1
97344,55675,Aarav Sura,57,1
97345,55676,Vritti Oak,59,1
97346,55676,Andrew Mahal,18,1
97347,55677,Anjali Rajagopal,44,1
97348,55677,Yashawini De,40,1
97349,55678,Harsh Kar,47,1
97350,55679,Jagat Barman,28,1
97351,55679,Dakshesh Bhasin,51,2
97352,55679,Jagdish Jha,31,1
97353,55679,Gabriel Ratta,22,1
97354,55680,Yutika Rai,20,2
97355,55681,Amaira Kadakia,53,1
97356,55681,Ganga Srinivasan,24,1
97357,55682,Manya Sachdeva,42,1
97358,55683,Vasana Ghose,41,2
97359,55684,Mohini Ratti,30,2
97360,55685,Faras Sahota,21,1
97361,55685,Kavya Lalla,24,1
97362,55685,Gaurika Mannan,18,2
97363,55685,Triveni Chopra,60,1
97364,55686,Nathaniel Sood,39,1
97365,55686,Faras Anand,40,2
97366,55686,Harita Konda,21,1
97367,55687,Vedant Kibe,22,1
97368,55687,Aadhya Natt,21,2
97369,55687,Pranit Barad,22,1
97370,55688,Faris Babu,53,2
97371,55689,Rehaan Krishnamurthy,52,2
97372,55690,Chandani Bhat,50,1
97373,55690,Nachiket Oommen,20,1
97374,55691,Nirja Tripathi,37,2
97375,55691,Janaki Comar,50,2
97376,55692,Amruta Kala,42,1
97377,55692,Warhi Chaudhry,25,1
97378,55692,Dakshesh Saxena,30,1
97379,55693,Ansh Varty,41,1
97380,55694,Chaitaly Nazareth,24,1
97381,55694,Faqid Kothari,30,1
97382,55695,Aachal Cherian,19,1
97383,55695,Ekiya Dora,51,2
97384,55696,Megha Parmar,34,2
97385,55697,Ganga Kari,18,1
97386,55697,Qabil Chakrabarti,50,1
97387,55697,Nitesh Ahluwalia,24,1
97388,55697,Wishi Gera,47,1
97389,55698,Guneet Halder,57,2
97390,55699,Pavani Mani,33,1
97391,55699,Anjali Gade,26,1
97392,55700,Vritti Pau,47,1
97393,55700,Qadim Atwal,38,1
97394,55701,Xiti Handa,57,1
97395,55701,Maanas Doshi,32,1
97396,55701,Warinder Behl,35,2
97397,55702,Radhika Dutta,47,1
97398,55703,Siddharth Saran,39,1
97399,55703,Netra Mane,42,1
97400,55704,Yashodhara Bhakta,19,1
97401,55705,Orinder Bhardwaj,46,1
97402,55705,Neelima Ravel,25,1
97403,55706,Udyati Bhalla,20,1
97404,55707,Ekaja Apte,50,1
97405,55707,Janaki Banerjee,45,1
97406,55707,Warda Badal,26,1
97407,55707,Raghav Varkey,33,1
97408,55708,Garima Nadig,19,1
97409,55709,Hitesh Loyal,41,1
97410,55710,Saumya Varma,54,2
97411,55711,Jeet Rama,40,1
97412,55712,Vamakshi Pradhan,23,1
97413,55712,Amara Oza,20,1
97414,55712,Eshana Shan,36,1
97415,55712,Eiravati Khurana,59,1
97416,55713,Vedhika Sodhi,58,1
97417,55714,Tanay Pathak,27,1
97418,55715,Aarini Kadakia,30,1
97419,55716,Vivaan Sood,21,1
97420,55717,Upkaar Butala,58,1
97421,55717,Advaith Deol,49,1
97422,55717,Ekiya Sant,52,1
97423,55718,Onveer Contractor,24,1
97424,55719,Darsh Rege,59,1
97425,55720,Advaith Oommen,59,2
97426,55721,Onkar Badal,21,1
97427,55722,Eta Memon,49,1
97428,55723,Suhani Buch,50,1
97429,55723,Siya Raj,34,2
97430,55723,Hardik Radhakrishnan,21,1
97431,55723,Onkar Dass,37,1
97432,55724,Ekanta Banerjee,42,1
97433,55725,Watika Chaudhry,48,1
97434,55726,Nicholas Warrior,34,1
97435,55726,Naveen Devi,34,1
97436,55727,Chandran Thakur,34,1
97437,55727,Tanish Kota,19,1
97438,55727,Chatresh Narang,18,1
97439,55728,Ikbal Manne,25,1
97440,55729,Naksh Sarin,34,1
97441,55730,Osha Bedi,44,1
97442,55731,Ojas Kota,33,2
97443,55731,Ubika Sant,57,1
97444,55731,Saanvi Chaudhary,26,1
97445,55732,Chaitaly Kale,60,1
97446,55733,Januja Warrior,21,1
97447,55733,Girish Mander,20,2
97448,55734,Krish Ramachandran,54,2
97449,55734,Jagat Baria,60,1
97450,55735,Unnati Kumar,60,1
97451,55736,Lakshit Varkey,24,1
97452,55737,Vritti Dash,29,1
97453,55737,Logan Borah,46,2
97454,55738,Siddharth Kale,22,1
97455,55738,Zansi Sawhney,48,2
97456,55739,Harsh Ramakrishnan,43,1
97457,55739,Krish Memon,48,1
97458,55739,Vasana Setty,31,2
97459,55739,Orinder Sule,33,1
97460,55740,Anamika Keer,31,1
97461,55741,Bhavini Pathak,32,2
97462,55742,George Patel,59,1
97463,55742,Ria Banerjee,53,2
97464,55742,Dev Mallick,33,1
97465,55742,Neel Karpe,27,1
97466,55743,Ekaraj Thaman,46,1
97467,55744,Harish Sehgal,53,1
97468,55745,Urmi Sani,32,2
97469,55746,Aahana Vasa,28,1
97470,55746,Luke Kaul,18,1
97471,55747,Bhavika Bir,20,1
97472,55747,Jalsa Amble,32,1
97473,55747,Utkarsh Lala,51,1
97474,55748,Tamanna Dey,24,1
97475,55749,Rajata Walla,60,2
97476,55749,Aradhana Wable,30,1
97477,55750,Kashvi Kapoor,53,1
97478,55750,Bimala Palan,21,2
97479,55750,Krish Bath,28,1
97480,55751,Orinder Sampath,29,1
97481,55752,Divya Jani,34,1
97482,55753,Timothy Swaminathan,21,2
97483,55754,Girish Gour,56,1
97484,55754,Bimala Dara,42,2
97485,55755,Mitesh Handa,36,1
97486,55756,Abdul Singh,30,2
97487,55757,Quincy Baral,38,2
97488,55757,Jyoti Mukhopadhyay,33,1
97489,55758,Hemangini Subramaniam,42,1
97490,55759,Baghyawati Purohit,21,1
97491,55760,Mason Mitra,45,2
97492,55760,Veda Shroff,60,2
97493,55761,Chaitanya More,45,1
97494,55761,Yutika Rai,56,2
97495,55761,Isha Shenoy,20,1
97496,55762,Jeevika Sarin,59,1
97497,55762,Vrishti Verma,54,1
97498,55762,Karan Seth,48,1
97499,55763,Omya Bedi,45,1
97500,55763,Jyoti Rout,18,2
97501,55763,Zinal Khanna,27,1
97502,55763,Nathan Soni,47,2
97503,55764,Aarush Rout,41,1
97504,55765,Samuel Srinivas,23,1
97505,55765,Kashish Shukla,51,1
97506,55766,Raagini Gade,51,2
97507,55767,Fitan Chaudhari,22,1
97508,55767,Jagat Som,36,1
97509,55767,Eiravati Kalita,24,1
97510,55768,Sachi Kakar,35,1
97511,55769,Gunbir Deshmukh,52,1
97512,55770,Leena Chhabra,31,1
97513,55770,Bimala Dara,42,2
97514,55770,Isaac Memon,59,1
97515,55771,Arunima Balay,48,1
97516,55772,Girindra Raghavan,28,1
97517,55772,Tanmayi Thakur,20,2
97518,55773,Ayush Ratti,41,1
97519,55774,Chaitaly Bala,28,1
97520,55774,Jason Chahal,28,1
97521,55775,Ikshita Verma,43,1
97522,55776,Zilmil Rao,34,1
97523,55777,Jatin Pillai,57,2
97524,55777,Libni Badal,55,1
97525,55777,Nachiket Modi,55,1
97526,55778,Matthew Bali,22,1
97527,55779,Darsh Muni,46,1
97528,55779,Faqid Parekh,23,1
97529,55780,Janani Dhaliwal,42,2
97530,55781,Jeremiah Hora,33,1
97531,55782,Damini Bhalla,47,1
97532,55782,Ansh Prakash,59,2
97533,55782,Jhalak Patil,57,2
97534,55783,Frado Gopal,21,2
97535,55783,Varsha Das,28,1
97536,55784,Bina Raval,49,2
97537,55785,Arunima Contractor,45,2
97538,55785,Yochana Ram,27,1
97539,55786,Manthan Rai,24,1
97540,55786,Sara Loke,18,2
97541,55787,Kamala Dugal,39,1
97542,55788,Wakeeta Bhavsar,50,1
97543,55789,Amara Palla,31,1
97544,55790,Vyanjana Bala,27,1
97545,55790,Darika Bava,58,1
97546,55790,Orinder Munshi,37,2
97547,55790,Xavier Tank,27,1
97548,55791,Chatura Singh,33,1
97549,55791,Vasatika Natt,37,1
97550,55791,Chaman Dani,37,1
97551,55792,Lakshit Din,41,2
97552,55792,Sara Chawla,32,1
97553,55792,Vritti Nagi,47,2
97554,55793,Bina Sheth,50,1
97555,55794,Elijah Brahmbhatt,51,2
97556,55794,Charvi Pillai,50,1
97557,55794,Zilmil D’Alia,55,1
97558,55794,Jagrati Raj,21,1
97559,55795,Ria Dada,55,1
97560,55795,Aarnav Raman,33,2
97561,55795,Dominic Raja,20,2
97562,55796,Kala Sibal,54,2
97563,55797,Turvi Narayanan,20,2
97564,55798,Naksh Sankaran,54,1
97565,55798,Indrajit Madan,20,1
97566,55799,Sanya Goswami,28,2
97567,55800,Manan Pathak,28,1
97568,55800,Hemal Sawhney,53,1
97569,55801,Vanya Babu,53,1
97570,55801,Brinda Puri,25,1
97571,55801,Rachana Dara,37,2
97572,55801,Umang Purohit,27,1
97573,55802,Sai Balay,34,1
97574,55803,Zarna Buch,26,1
97575,55803,Nakul Lalla,36,1
97576,55803,William Rajagopal,60,1
97577,55803,Indrajit Gopal,56,2
97578,55804,Simon Sur,57,1
97579,55804,Nidra Kibe,30,1
97580,55804,Amruta Sethi,57,2
97581,55805,Vinaya Palan,18,1
97582,55806,Ekbal Sama,22,1
97583,55806,Nakul Patel,53,1
97584,55806,Tejas Sridhar,59,1
97585,55807,Oliver Hans,54,1
97586,55808,Lajita Savant,29,1
97587,55809,Sudiksha Kalla,24,1
97588,55809,Oviya Deol,19,1
97589,55809,Oeshi Dugal,26,2
97590,55809,Amrita Apte,55,1
97591,55810,Divya Parsa,48,1
97592,55811,Udyati Sarin,48,1
97593,55811,George Devan,34,1
97594,55811,Ryan Shenoy,52,1
97595,55812,Michael Mandal,44,1
97596,55812,Praneel Banerjee,24,2
97597,55813,Wriddhish Chowdhury,44,1
97598,55813,Mitali Madan,36,1
97599,55813,Sai Dada,22,1
97600,55813,Anya Bera,26,2
97601,55814,Aadi Raju,41,1
97602,55814,Bahadurjit Mistry,53,2
97603,55814,Zayyan Seth,57,2
97604,55815,Zayan Thaman,33,2
97605,55816,Gaurang Baria,22,1
97606,55816,Vaishnavi Boase,56,2
97607,55817,David Pandya,50,1
97608,55817,Saanvi Mannan,46,2
97609,55818,Omisha Parmer,48,2
97610,55819,Nathan Kapadia,25,1
97611,55820,Henry Acharya,50,1
97612,55821,Reyansh Bandi,26,1
97613,55822,Ira Mittal,46,1
97614,55822,Varenya Mallick,25,1
97615,55822,Manthan Dugal,18,1
97616,55823,Gaurav Gokhale,41,1
97617,55823,Rayaan Sood,39,1
97618,55824,Harshil Misra,29,1
97619,55824,Benjamin Datta,40,1
97620,55825,Dhruv Mukhopadhyay,49,1
97621,55825,Ishani Aurora,58,2
97622,55825,Damyanti Gour,26,1
97623,55825,Naksh Wali,47,2
97624,55826,Andrew Banik,41,2
97625,55827,Darika Dewan,59,1
97626,55828,Abha Saran,44,2
97627,55829,Neelima Varughese,22,2
97628,55830,Zaitra Bansal,25,1
97629,55831,Irya Bal,21,1
97630,55831,Abha Bath,30,2
97631,55832,Vrinda Lal,60,1
97632,55832,Amara Kaur,46,2
97633,55833,Aadhya Kalita,29,1
97634,55833,Adya Narayan,50,1
97635,55834,Simon Rao,46,2
97636,55835,Pranit Bail,56,2
97637,55835,Samaksh Padmanabhan,24,1
97638,55835,Fiyaz Sridhar,27,1
97639,55835,Lipika Karnik,28,1
97640,55836,Samaksh Pandit,28,1
97641,55837,Triya Modi,20,1
97642,55838,Omaja Sachar,38,1
97643,55839,Oliver Aurora,49,2
97644,55840,Hemal Lala,45,1
97645,55841,Sarthak Goel,32,2
97646,55842,Dev Rai,48,2
97647,55842,Yuvraj Subramanian,60,2
97648,55842,Yuvraj Doshi,54,1
97649,55843,Bhavini Prasad,20,1
97650,55844,Dominic Tak,39,1
97651,55845,Panini Sarna,60,1
97652,55846,Lohit Sathe,50,2
97653,55847,Rachita Kota,28,1
97654,55848,Yuvraj Shetty,59,1
97655,55848,Hitesh Chacko,44,1
97656,55849,Januja Ramaswamy,40,1
97657,55850,Turvi Mander,30,1
97658,55851,Amaira Tak,31,1
97659,55852,Sanaya Mody,39,1
97660,55852,Isaiah Pradhan,29,1
97661,55853,Bhavini Vala,30,1
97662,55853,Girindra Parmar,45,1
97663,55853,Ekanta Munshi,36,1
97664,55853,Jagvi Sood,41,1
97665,55854,Amruta Pai,33,1
97666,55854,Deepa Bala,54,1
97667,55854,Jagrati Kadakia,52,1
97668,55855,Bachittar Sachdev,42,1
97669,55856,Sarthak Bhavsar,54,1
97670,55857,Upma Karpe,53,1
97671,55857,Hamsini Dixit,23,1
97672,55857,Faris Narang,21,1
97673,55858,Ayushman Kumer,24,2
97674,55859,Zinal Chaudhari,43,2
97675,55860,Aachal Nadkarni,33,1
97676,55860,Abeer Bora,21,1
97677,55860,Shravya Sodhi,35,1
97678,55861,Netra Chada,27,1
97679,55861,Rachita Kota,46,1
97680,55862,Hiral Korpal,33,1
97681,55862,Balveer Chatterjee,29,1
97682,55863,Tristan Bail,36,2
97683,55864,Omkaar Dugal,22,1
97684,55864,Warinder Karpe,58,1
97685,55864,Akshay Chakrabarti,43,2
97686,55865,Adya Patla,54,1
97687,55866,Henry Wable,19,1
97688,55867,Aishani Raj,40,1
97689,55868,Megha Vyas,52,1
97690,55869,Neelima Kota,21,1
97691,55870,Vinaya Kale,48,1
97692,55870,Sanya Khalsa,24,1
97693,55870,Qabil Dutt,60,1
97694,55871,Thomas Palan,53,1
97695,55872,Yadavi Tripathi,21,1
97696,55872,Samesh Goda,30,1
97697,55872,Chakrika Hora,46,1
97698,55873,Nikita Badal,45,1
97699,55873,Darpan Sharaf,48,2
97700,55873,Hema Sarma,41,1
97701,55874,Onveer Purohit,40,2
97702,55874,Gabriel Subramaniam,34,1
97703,55875,Abhiram Jani,55,1
97704,55875,Christopher Tella,24,1
97705,55876,Deepa Guha,37,2
97706,55877,David Chander,55,1
97707,55878,Barkha Varkey,19,2
97708,55878,Bhavini Balasubramanian,50,1
97709,55879,Anita Chokshi,27,2
97710,55880,Vamakshi Dutt,36,1
97711,55880,Michael Sahni,41,2
97712,55881,Omisha Buch,33,2
97713,55881,Tanish Grover,24,1
97714,55882,Sanya Brar,50,1
97715,55882,Janani Dani,40,1
97716,55883,Amara Mani,27,1
97717,55883,Nirja Shroff,28,1
97718,55883,Hemani Sheth,45,1
97719,55884,Krishna Raghavan,38,1
97720,55884,Raghav Nair,45,1
97721,55885,Jeevika Nair,56,1
97722,55885,Chandran Mandal,43,1
97723,55886,Jeremiah Ahuja,49,1
97724,55887,Jonathan Oommen,40,1
97725,55887,Neel Mohan,39,2
97726,55888,Advika Narasimhan,32,1
97727,55888,Januja Garg,38,2
97728,55888,Yashawini Issac,21,1
97729,55889,Anjali Das,18,1
97730,55889,Sai Mallick,60,1
97731,55890,Udarsh Shroff,42,1
97732,55891,Xiti Guha,50,1
97733,55891,Wriddhish Behl,46,2
97734,55891,Vinaya Agate,45,1
97735,55892,Widisha Swamy,59,1
97736,55892,Ekta Balan,28,1
97737,55892,Zehaan Mohan,55,2
97738,55893,Frederick Wali,18,1
97739,55894,Urmi Shanker,23,1
97740,55894,Amol Om,28,1
97741,55895,Laban Lad,28,2
97742,55895,Naksh Rama,31,1
97743,55896,Vritti Shah,19,2
97744,55896,Unni Modi,19,2
97745,55896,Yuvraj Garg,38,1
97746,55897,Bhavani Chaudhari,21,2
97747,55897,Rachana Wagle,26,1
97748,55897,Chandani Verma,38,2
97749,55897,Qasim Mall,38,1
97750,55898,Anirudh Tata,34,1
97751,55899,Qarin Mutti,26,1
97752,55899,Harinakshi Khanna,45,1
97753,55899,Urishilla Chada,34,1
97754,55900,Eesha Narayan,54,2
97755,55901,Bakhshi Pall,57,2
97756,55902,Eesha Purohit,59,1
97757,55902,Daksha Sankar,34,1
97758,55902,Wyatt Kannan,21,2
97759,55903,Zayan Sandal,54,2
97760,55904,Jairaj Bhat,25,1
97761,55904,Yash Varughese,52,2
97762,55904,Jhalak Sen,33,1
97763,55905,Odika Kara,18,1
97764,55905,Gautami Raman,43,1
97765,55906,Reyansh Buch,39,1
97766,55907,Indrajit Minhas,18,1
97767,55908,Mason Wali,30,1
97768,55909,Victor Chana,33,2
97769,55910,Girish Jayaraman,54,1
97770,55910,Abeer Kumer,28,1
97771,55910,Lipika Sethi,23,1
97772,55911,Utkarsh Wali,50,1
97773,55911,Arjun Dhaliwal,34,1
97774,55912,Thomas Hegde,34,1
97775,55912,Leela Sunder,38,1
97776,55913,Isaac Bawa,18,2
97777,55913,Nathaniel Chandra,27,1
97778,55913,Unnati Gopal,57,2
97779,55914,Vamakshi Sathe,60,1
97780,55914,Tamanna Aurora,35,1
97781,55915,Ekapad Lanka,58,1
97782,55916,Krisha Dua,56,1
97783,55916,Chameli Balakrishnan,27,2
97784,55917,Gautami Chadha,31,1
97785,55917,Amol Om,28,1
97786,55918,Ishani Saran,21,1
97787,55918,Anvi Bains,58,1
97788,55919,Arjun Sule,56,1
